,perc_cells_expressed
AC068137.1,0.02052597819114817
AC068137.13,0.02245028864656831
AC068282.3,0.012187299550994226
AC068522.4,0.012187299550994226
AC068657.2,0.005772931366260423
AC068831.10,0.003848620910840282
AC068831.16,0.006414368184733804
AC068831.6,0.001924310455420141
AC069154.4,0.21423989737010904
AC069513.4,0.001924310455420141
AC073052.1,0.0025657472738935213
AC073063.10,0.01603592046183451
AC073072.7,0.005772931366260423
AC073283.7,0.001924310455420141
AC073310.4,0.001924310455420141
AC073325.2,0.0025657472738935213
AC073465.1,0.006414368184733804
AC073551.1,0.003848620910840282
AC073641.2,0.005131494547787043
AC073657.1,0.001924310455420141
AC073900.4,0.005131494547787043
AC074008.1,0.01860166773572803
AC074019.2,0.005131494547787043
AC074117.10,0.01924310455420141
AC074117.13,0.001924310455420141
AC074121.4,0.003207184092366902
AC074183.3,0.007055805003207184
AC074212.5,0.005772931366260423
AC074212.6,0.001924310455420141
AC074289.1,0.0025657472738935213
AC074338.4,0.0025657472738935213
AC078852.2,0.0025657472738935213
AC078883.3,0.001924310455420141
AC078883.4,0.01731879409878127
AC079250.1,0.007697241821680564
AC079305.10,0.0025657472738935213
AC079354.3,0.001924310455420141
AC079354.5,0.001924310455420141
AC079741.2,0.003848620910840282
AC079767.3,0.04682488774855677
AC079776.2,0.003207184092366902
AC079776.4,0.008980115458627326
AC079779.4,0.005772931366260423
AC079807.3,0.025016035920461834
AC079834.1,0.007055805003207184
AC079922.2,0.009621552277100705
AC079922.3,0.014753046824887749
AC083843.1,0.005131494547787043
AC083843.4,0.003207184092366902
AC083863.5,0.014753046824887749
AC083873.4,0.001924310455420141
AC084117.3,0.001924310455420141
AC084219.4,0.001924310455420141
AC087499.5,0.039769082745349585
AC087650.1,0.003848620910840282
AC090286.2,0.006414368184733804
AC090453.1,0.010262989095574085
AC090587.2,0.023091725465041693
AC090602.2,0.010262989095574085
AC090673.1,0.17382937780628607
AC090804.1,0.001924310455420141
AC091133.1,0.005772931366260423
AC091492.2,0.003848620910840282
AC091493.1,0.0025657472738935213
AC091633.2,0.07697241821680564
AC091729.9,0.021808851828094934
AC092066.1,0.013470173187940988
AC092106.1,0.004490057729313663
AC092106.2,0.0025657472738935213
AC092155.1,0.01603592046183451
AC092171.4,0.008338678640153944
AC092569.2,0.01924310455420141
AC092610.12,0.04425914047466325
AC092620.2,0.026298909557408594
AC092641.2,0.003207184092366902
AC092642.1,0.0025657472738935213
AC092670.1,0.09172546504169339
AC092798.2,0.014111610006414367
AC092933.3,0.029506093649775498
AC093106.5,0.05259781911481719
AC093106.6,0.008980115458627326
AC093107.7,0.001924310455420141
AC093142.2,0.01667735728030789
AC093166.4,0.001924310455420141
AC093323.3,0.01860166773572803
AC093388.3,0.001924310455420141
AC093495.4,0.001924310455420141
AC093627.9,0.001924310455420141
AC093642.5,0.023733162283515075
AC093673.5,0.06799230275817832
AC093698.1,0.011545862732520847
AC093698.2,0.013470173187940988
AC093818.1,0.007055805003207184
AC093838.4,0.004490057729313663
AC093850.1,0.008980115458627326
AC094019.4,0.001924310455420141
AC096649.1,0.007055805003207184
AC096664.1,0.05388069275176395
AC096669.3,0.0025657472738935213
AC096772.6,0.008338678640153944
AC097381.1,0.001924310455420141
AC097523.1,0.009621552277100705
AC097639.8,0.03463758819756254
AC097711.1,0.001924310455420141
AC097713.5,0.03207184092366902
AC097721.2,0.0025657472738935213
AC098591.1,0.005131494547787043
AC098614.1,0.0025657472738935213
AC098614.2,0.008980115458627326
AC098828.3,0.012828736369467608
AC099535.4,0.007055805003207184
AC099850.1,0.001924310455420141
AC100830.3,0.003848620910840282
AC100830.4,0.0025657472738935213
AC104076.2,0.06799230275817832
AC104297.1,0.003207184092366902
AC104306.1,0.001924310455420141
AC104308.2,0.010262989095574085
AC104634.3,0.005131494547787043
AC104651.2,0.014111610006414367
AC104655.2,0.0025657472738935213
AC104820.2,0.012828736369467608
AC104841.1,0.008980115458627326
AC104843.3,0.015394483643361129
AC104843.4,0.001924310455420141
AC104978.1,0.0025657472738935213
AC105342.1,0.005131494547787043
AC105399.2,0.1667735728030789
AC105402.2,0.021167415009621552
AC107081.5,0.024374599101988453
AC107983.4,0.005772931366260423
AC108039.1,0.003207184092366902
AC108059.1,0.01924310455420141
AC108059.2,0.004490057729313663
AC108142.1,0.009621552277100705
AC108463.2,0.001924310455420141
AC109638.1,0.003207184092366902
AC110056.1,0.005772931366260423
AC110615.1,0.006414368184733804
AC111155.1,0.02052597819114817
AC112721.1,0.0025657472738935213
AC113189.5,0.01860166773572803
AC113618.2,0.0025657472738935213
AC114271.2,0.008338678640153944
AC115522.3,0.001924310455420141
AC115617.2,0.001924310455420141
AC124789.1,0.061577934573444515
AC127904.2,0.03848620910840282
AC132825.1,0.003207184092366902
AC133644.2,0.003207184092366902
AC133965.1,0.008338678640153944
AC137932.6,0.001924310455420141
AC139100.4,0.008980115458627326
AC140076.1,0.005131494547787043
AC141586.5,0.010904425914047467
AC142472.6,0.003848620910840282
AC142528.1,0.006414368184733804
AC144530.1,0.019884541372674792
AC144573.1,0.0025657472738935213
AC144652.1,0.023091725465041693
AC156455.1,0.0025657472738935213
AC240274.1,0.011545862732520847
AC253572.1,0.013470173187940988
ACAA1,0.17190506735086594
ACAA2,0.1892238614496472
ACACA,0.18216805644644002
ACACB,0.02052597819114817
ACAD10,0.05772931366260423
ACAD8,0.05323925593329057
ACAD9,0.1276459268762027
ACADM,0.06414368184733804
ACADS,0.001924310455420141
ACADSB,0.01603592046183451
ACADVL,0.300192431045542
ACAN,0.003848620910840282
ACAP1,0.014111610006414367
ACAP2,0.11930724823604875
ACAP3,0.150096215522771
ACAT1,0.3765234124438743
ACAT2,0.5958948043617703
ACBD3,0.2482360487491982
ACBD4,0.008980115458627326
ACBD5,0.05452212957023733
ACBD6,0.20076972418216807
ACCS,0.0025657472738935213
ACD,0.150096215522771
ACER3,0.1372674791533034
ACIN1,0.5208466966003849
ACKR1,0.004490057729313663
ACKR2,0.001924310455420141
ACKR3,0.14817190506735087
ACLY,0.5330339961513791
ACO1,0.21423989737010904
ACO2,0.1731879409878127
ACOT1,0.005131494547787043
ACOT11,0.009621552277100705
ACOT13,0.10583707504810776
ACOT2,0.04490057729313662
ACOT4,0.003207184092366902
ACOT7,0.29698524695317513
ACOT8,0.07312379730596537
ACOT9,0.2918537524053881
ACOX1,0.08595253367543297
ACOX2,0.01731879409878127
ACOX3,0.04105195638229634
ACP1,0.2116741500962155
ACP2,0.09685695958948044
ACP6,0.024374599101988453
ACRC,0.0025657472738935213
ACSBG1,0.005131494547787043
ACSF2,0.025657472738935216
ACSF3,0.042976266837716486
ACSL1,0.1013470173187941
ACSL3,0.6504169339320077
ACSL4,0.3014753046824888
ACSL6,0.003207184092366902
ACSM5P1,0.001924310455420141
ACSS1,0.003848620910840282
ACSS2,0.10647851186658114
ACTA2,0.0718409236690186
ACTA2-AS1,0.001924310455420141
ACTB,1.0186016677357281
ACTBP12,0.003207184092366902
ACTBP2,0.005772931366260423
ACTG1,1.0327132777421424
ACTG1P17,0.004490057729313663
ACTG1P9,0.005131494547787043
ACTL10,0.012187299550994226
ACTL6A,0.24695317511225146
ACTN1,0.9967928159076331
ACTN1-AS1,0.0025657472738935213
ACTN4,1.0076972418216805
ACTR10,0.16228351507376523
ACTR1A,0.38037203335471453
ACTR1B,0.2123155869146889
ACTR2,0.4137267479153303
ACTR3,0.44194996792815905
ACTR3B,0.01924310455420141
ACTR5,0.07568954457985888
ACTR6,0.03207184092366902
ACTR8,0.04490057729313662
ACTRT3,0.007697241821680564
ACVR1,0.05131494547787043
ACVR1B,0.08659397049390635
ACVR2A,0.021167415009621552
ACVR2B,0.012828736369467608
ACY1,0.001924310455420141
ACYP1,0.06927517639512508
ACYP2,0.048749198203976905
AD000092.3,0.05003207184092367
ADA,0.025657472738935216
ADAL,0.1013470173187941
ADAM10,0.23091725465041693
ADAM12,0.05452212957023733
ADAM15,0.568313021167415
ADAM17,0.1699807568954458
ADAM19,0.14111610006414368
ADAM23,0.006414368184733804
ADAM32,0.001924310455420141
ADAM8,0.021167415009621552
ADAM9,0.22386144964720975
ADAMTS1,0.01667735728030789
ADAMTS12,0.008980115458627326
ADAMTS13,0.003207184092366902
ADAMTS14,0.003848620910840282
ADAMTS15,0.008338678640153944
ADAMTS4,0.011545862732520847
ADAMTS6,0.2738935214881334
ADAMTS7,0.2026940346375882
ADAMTS7P3,0.001924310455420141
ADAMTS7P4,0.001924310455420141
ADAMTS9-AS2,0.027581783194355357
ADAMTSL1,0.001924310455420141
ADAMTSL4,0.013470173187940988
ADAMTSL4-AS1,0.0025657472738935213
ADAMTSL5,0.0359204618345093
ADAR,0.1468890314304041
ADARB1,0.042976266837716486
ADAT1,0.08466966003848621
ADAT2,0.04425914047466325
ADCK1,0.013470173187940988
ADCK2,0.09942270686337396
ADCK3,0.025016035920461834
ADCK4,0.046183450930083386
ADCK5,0.048749198203976905
ADCY10P1,0.004490057729313663
ADCY3,0.2514432328415651
ADCY6,0.06991661321359846
ADCY7,0.007055805003207184
ADCY9,0.03848620910840282
ADD1,0.32520846696600386
ADD2,0.05708787684413085
ADD3,0.1404746632456703
ADD3-AS1,0.003848620910840282
ADGRA2,0.007055805003207184
ADGRA3,0.08531109685695959
ADGRB2,0.008980115458627326
ADGRD2,0.005131494547787043
ADGRE2,0.09685695958948044
ADGRE5,0.4477228992944195
ADGRF1,0.0025657472738935213
ADGRF4,0.003848620910840282
ADGRG1,0.03848620910840282
ADGRG2,0.003848620910840282
ADGRG6,0.0750481077613855
ADGRL1,0.021167415009621552
ADGRL2,0.07055805003207184
ADH5,0.27325208466966006
ADH6,0.02245028864656831
ADI1,0.2777421423989737
ADIPOR1,0.15458627325208468
ADIPOR2,0.24374599101988453
ADIRF,0.25336754329698524
ADIRF-AS1,0.009621552277100705
ADK,0.3175112251443233
ADM,0.028864656831302116
ADM2,0.012187299550994226
ADM5,0.008980115458627326
ADNP,0.11545862732520847
ADNP-AS1,0.005131494547787043
ADNP2,0.2020525978191148
ADO,0.08723540731237973
ADORA1,0.004490057729313663
ADORA2B,0.10455420141116101
ADPGK,0.18858242463117383
ADPRHL1,0.005772931366260423
ADPRHL2,0.14560615779345734
ADPRM,0.01860166773572803
ADRA1B,0.0025657472738935213
ADRA1D,0.003848620910840282
ADRB1,0.004490057729313663
ADRB2,0.07312379730596537
ADRBK1,0.10455420141116101
ADRBK2,0.04682488774855677
ADRM1,0.6876202694034638
ADSL,0.18409236690186018
ADSS,0.21359846055163567
ADSSL1,0.003848620910840282
ADTRP,0.0327132777421424
AEBP1,0.01603592046183451
AEBP2,0.09621552277100706
AEN,0.21744708146247593
AES,0.5093008338678641
AF001548.5,0.006414368184733804
AF129408.17,0.001924310455420141
AF131215.3,0.008338678640153944
AF131215.4,0.005131494547787043
AF131215.9,0.01796023091725465
AF213884.2,0.0025657472738935213
AF241726.2,0.001924310455420141
AFAP1,0.10262989095574086
AFAP1L1,0.16228351507376523
AFAP1L2,0.14175753688261705
AFF1,0.058370750481077614
AFF4,0.23284156510583706
AFG3L1P,0.058370750481077614
AFG3L2,0.24887748556767159
AFG3L2P1,0.003848620910840282
AFMID,0.05003207184092367
AFTPH,0.23476587556125722
AGA,0.023091725465041693
AGAP1,0.09044259140474663
AGAP2,0.006414368184733804
AGAP2-AS1,0.08915971776779986
AGAP3,0.24759461193072482
AGAP6,0.011545862732520847
AGBL1-AS1,0.0025657472738935213
AGBL3,0.005131494547787043
AGBL5,0.040410519563822966
AGER,0.015394483643361129
AGFG1,0.1629249518922386
AGFG2,0.019884541372674792
AGGF1,0.10647851186658114
AGK,0.06927517639512508
AGL,0.05003207184092367
AGMAT,0.03784477228992944
AGO1,0.11096856959589481
AGO2,0.3296985246953175
AGO3,0.10262989095574086
AGO4,0.025657472738935216
AGPAT1,0.22771007055805004
AGPAT2,0.16549069916613213
AGPAT3,0.06286080821039128
AGPAT4,0.055163566388710714
AGPAT4-IT1,0.029506093649775498
AGPAT5,0.12251443232841565
AGPAT6,0.22322001282873638
AGPAT9,0.010262989095574085
AGPS,0.16805644644002565
AGRN,0.12636305323925592
AGTPBP1,0.04361770365618987
AGTRAP,0.18409236690186018
AHCTF1,0.09749839640795381
AHCY,0.33290570878768444
AHCYL1,0.723540731237973
AHCYL2,0.015394483643361129
AHDC1,0.33290570878768444
AHI1,0.08274534958306606
AHNAK,0.9429121231558691
AHNAK2,0.40923669018601666
AHR,0.11096856959589481
AHRR,0.02245028864656831
AHSA1,0.4547787042976267
AHSA2,0.05388069275176395
AIDA,0.03527902501603592
AIF1L,0.028223220012828735
AIFM1,0.20461834509300833
AIFM2,0.08338678640153944
AIG1,0.14753046824887747
AIM1,0.30468248877485565
AIM1L,0.005772931366260423
AIMP1,0.23348300192431046
AIMP2,0.15715202052597818
AIP,0.18088518280949326
AJAP1,0.24310455420141117
AJUBA,0.36754329698524696
AK1,0.15137908915971776
AK2,0.36754329698524696
AK3,0.18794098781270044
AK4,0.13598460551635663
AK9,0.004490057729313663
AKAP1,0.2354073123797306
AKAP10,0.08466966003848621
AKAP11,0.07953816549069917
AKAP12,0.2354073123797306
AKAP13,0.28287363694676076
AKAP17A,0.09044259140474663
AKAP2,0.0025657472738935213
AKAP5,0.003207184092366902
AKAP7,0.008980115458627326
AKAP8,0.11289288005131494
AKAP8L,0.11738293778062861
AKAP9,0.22322001282873638
AKIP1,0.14560615779345734
AKIRIN1,0.2578576010262989
AKIRIN2,0.11225144323284157
AKNA,0.0327132777421424
AKNAD1,0.010262989095574085
AKR1A1,0.2026940346375882
AKR1B1,0.20718409236690186
AKR1C1,0.03463758819756254
AKR1C2,0.005131494547787043
AKR1C3,0.042976266837716486
AKR7A2,0.23476587556125722
AKR7A3,0.001924310455420141
AKT1,0.5330339961513791
AKT1S1,0.26298909557408595
AKT2,0.35728030788967285
AKT3,0.20461834509300833
AKTIP,0.012187299550994226
AL021326.1,0.007055805003207184
AL022237.3,0.04490057729313662
AL022393.9,0.001924310455420141
AL031587.1,0.01731879409878127
AL078633.1,0.003207184092366902
AL121748.1,0.003848620910840282
AL132988.1,0.011545862732520847
AL133243.1,0.005772931366260423
AL133243.2,0.030147530468248876
AL133245.2,0.007055805003207184
AL136419.6,0.003848620910840282
AL160471.6,0.006414368184733804
AL161626.1,0.001924310455420141
AL353147.1,0.014111610006414367
AL353644.10,0.2482360487491982
AL354828.1,0.0025657472738935213
AL354828.2,0.0025657472738935213
AL356585.3,0.005131494547787043
AL358852.1,0.005131494547787043
AL365181.2,0.001924310455420141
AL442127.1,0.003848620910840282
AL512506.1,0.003848620910840282
AL513523.2,0.012828736369467608
AL590762.11,0.005772931366260423
AL590762.6,0.06478511866581142
AL592183.1,0.003848620910840282
ALAD,0.09429121231558692
ALAS1,0.20525978191148173
ALCAM,0.3598460551635664
ALDH16A1,0.09813983322642719
ALDH18A1,0.18537524053880694
ALDH1A3,0.006414368184733804
ALDH1B1,0.19499679281590762
ALDH1L1,0.005772931366260423
ALDH1L2,0.04105195638229634
ALDH2,0.003207184092366902
ALDH3A1,0.013470173187940988
ALDH3A2,0.2418216805644644
ALDH3B1,0.05067350865939705
ALDH4A1,0.036561898652982684
ALDH6A1,0.023733162283515075
ALDH7A1,0.09749839640795381
ALDH8A1,0.001924310455420141
ALDH9A1,0.3104554201411161
ALDOA,0.7562540089801154
ALDOC,0.07953816549069917
ALG1,0.12572161642078256
ALG10,0.015394483643361129
ALG10B,0.01796023091725465
ALG11,0.014753046824887749
ALG12,0.11481719050673508
ALG13,0.055163566388710714
ALG14,0.08082103912764593
ALG2,0.11289288005131494
ALG3,0.163566388710712
ALG5,0.21039127645926875
ALG6,0.025657472738935216
ALG8,0.11610006414368185
ALG9,0.025657472738935216
ALKBH1,0.04169339320076972
ALKBH2,0.055805003207184095
ALKBH3,0.10968569595894805
ALKBH4,0.05323925593329057
ALKBH5,0.43361128928800513
ALKBH6,0.06029506093649775
ALKBH7,0.13213598460551634
ALKBH8,0.0391276459268762
ALMS1,0.06478511866581142
ALOX12-AS1,0.010904425914047467
ALOX12B,0.0025657472738935213
ALOX12P2,0.007697241821680564
ALOX15B,0.02052597819114817
ALOXE3,0.04490057729313662
ALPK1,0.03207184092366902
ALPK2,0.001924310455420141
ALS2,0.10006414368184734
ALS2CL,0.042976266837716486
ALYREF,0.29698524695317513
AMACR,0.004490057729313663
AMBRA1,0.04105195638229634
AMD1,0.32200128287363694
AMDHD2,0.07312379730596537
AMER1,0.01603592046183451
AMER3,0.001924310455420141
AMFR,0.18216805644644002
AMIGO2,0.3707504810776139
AMIGO3,0.001924310455420141
AMMECR1,0.1731879409878127
AMMECR1L,0.05195638229634381
AMN,0.001924310455420141
AMN1,0.012828736369467608
AMOTL1,0.22642719692110327
AMOTL2,0.18665811417575368
AMPD2,0.12957023733162285
AMPD3,0.012187299550994226
AMT,0.005772931366260423
AMY2A,0.0025657472738935213
