,perc_cells_expressed
S100PBP,0.1856936416184971
HPCA,0.028901734104046242
TMEM54,0.8153901734104047
RNF19B,0.04732658959537572
AK2,0.8291184971098265
AZIN2,0.04949421965317919
TRIM62,0.03829479768786127
ZNF362,0.03757225433526012
PHC2,0.3786127167630058
RP11-415J8.5,0.029624277456647398
ZSCAN20,0.014089595375722543
SMIM12,0.7702312138728323
GJB3,0.2546965317919075
DLGAP3,0.022760115606936415
ZMYM6,0.04263005780346821
ZMYM1,0.09718208092485549
SFPQ,0.9125722543352601
ZMYM4,0.13041907514450868
KIAA0319L,0.1448699421965318
NCDN,0.026372832369942197
TFAP2E,0.01625722543352601
PSMB2,0.9833815028901735
C1orf216,0.18244219653179192
CLSPN,0.7196531791907514
AGO4,0.026734104046242775
AGO1,0.14053468208092484
AGO3,0.18388728323699421
ADPRHL2,0.4981936416184971
TRAPPC3,0.8294797687861272
MAP7D1,0.6354768786127167
THRAP3,0.8641618497109826
SH3D21,0.01300578034682081
EVA1B,0.6011560693641619
RP11-268J15.5,0.02348265895953757
STK40,0.1430635838150289
LSM10,0.8916184971098265
OSCP1,0.046242774566473986
MRPS15,0.9992774566473989
LINC01137,0.03251445086705202
ZC3H12A,0.054190751445086706
MEAF6,0.6799132947976878
SNIP1,0.057803468208092484
GNL2,0.3591040462427746
C1orf109,0.30960982658959535
CDCA8,0.31141618497109824
EPHA10,0.026734104046242775
MANEAL,0.0625
YRDC,0.24566473988439305
C1orf122,0.8479046242774566
MTF1,0.1365606936416185
INPP5B,0.05310693641618497
RP11-109P14.10,0.012283236994219654
SF3A3,0.601878612716763
FHL3,0.1416184971098266
UTP11L,0.5700867052023122
RRAGC,0.2658959537572254
RP5-864K19.4,0.022760115606936415
MYCBP,0.2695086705202312
RHBDL2,0.024927745664739886
AKIRIN1,0.37463872832369943
NDUFS5,0.9895231213872833
MACF1,0.40895953757225434
RP11-69E11.4,0.011199421965317919
PABPC4,0.5422687861271677
HEYL,0.03504335260115607
PPIE,0.7532514450867052
BMP8B,0.02384393063583815
OXCT2,0.07117052023121387
RP1-118J21.25,0.020592485549132948
TRIT1,0.19002890173410406
MYCL,0.03251445086705202
MFSD2A,0.0675578034682081
CAP1,0.9158236994219653
PPT1,0.5469653179190751
RLF,0.06322254335260116
RP1-39G22.7,0.13439306358381503
ZMPSTE24,0.2929913294797688
SMAP2,0.15354046242774566
ZFP69B,0.03648843930635838
ZFP69,0.04335260115606936
RP11-656D10.3,0.014812138728323699
EXO5,0.09826589595375723
ZNF684,0.08598265895953758
RIMS3,0.027095375722543353
NFYC-AS1,0.019508670520231215
NFYC,0.3435693641618497
CITED4,0.011921965317919074
CTPS1,0.4375
SCMH1,0.18497109826589594
EDN2,0.07514450867052024
HIVEP3,0.07767341040462428
FOXJ3,0.11091040462427745
RIMKLA,0.2171242774566474
PPCS,0.44942196531791906
PPIH,0.4967485549132948
YBX1,1.0130057803468209
P3H1,0.22471098265895953
C1orf50,0.2518063583815029
SVBP,0.5628612716763006
ERMAP,0.02926300578034682
RP11-342M1.3,0.052745664739884394
ZNF691,0.05708092485549133
SLC2A1,0.5494942196531792
SLC2A1-AS1,0.02781791907514451
FAM183A,0.028540462427745664
EBNA1BP2,0.9934971098265896
RP1-92O14.3,0.03757225433526012
CDC20,0.8771676300578035
ELOVL1,0.5513005780346821
MED8,0.6145231213872833
SZT2,0.05563583815028902
HYI,0.5415462427745664
PTPRF,0.6835260115606936
KDM4A,0.08742774566473989
KDM4A-AS1,0.1333092485549133
ST3GAL3,0.032153179190751446
IPO13,0.09718208092485549
DPH2,0.4064306358381503
ATP6V0B,0.9617052023121387
B4GALT2,0.27601156069364163
CCDC24,0.16329479768786126
SLC6A9,0.04154624277456647
RP5-1198O20.4,0.14450867052023122
DMAP1,0.3125
ERI3,0.6340317919075145
RNF220,0.5220375722543352
TMEM53,0.18244219653179192
KIF2C,0.2514450867052023
BEST4,0.01842485549132948
PLK3,0.14450867052023122
EIF2B3,0.3334537572254335
HECTD3,0.05455202312138728
UROD,0.6246387283236994
HPDL,0.08923410404624277
MUTYH,0.15390173410404626
TOE1,0.22109826589595374
CCDC163P,0.03106936416184971
MMACHC,0.10946531791907514
PRDX1,1.0104768786127167
AKR1A1,0.7998554913294798
NASP,0.6893063583815029
GPBP1L1,0.28829479768786126
TMEM69,0.37283236994219654
IPP,0.0708092485549133
MAST2,0.12247109826589596
PIK3R3,0.043713872832369945
RP4-533D7.5,0.02926300578034682
TSPAN1,0.12716763005780346
POMGNT1,0.5155346820809249
RAD54L,0.13186416184971098
LRRC41,0.2677023121387283
UQCRH,1.0115606936416186
NSUN4,0.13222543352601157
FAAH,0.07586705202312138
MKNK1,0.5101156069364162
MOB3C,0.037210982658959536
ATPAF1,0.4172687861271676
EFCAB14,0.2604768786127168
LINC00853,0.01300578034682081
PDZK1IP1,0.024205202312138727
STIL,0.11560693641618497
CMPK1,0.6773843930635838
FOXD2-AS1,0.028179190751445087
FOXD2,0.014450867052023121
SPATA6,0.04732658959537572
FAF1,0.203757225433526
CDKN2C,0.4024566473988439
RNF11,0.41690751445086704
TTC39A,0.03829479768786127
EPS15,0.1528179190751445
OSBPL9,0.23554913294797689
NRDC,0.7330202312138728
RAB3B,0.5585260115606936
TXNDC12,0.7254335260115607
KTI12,0.2778179190751445
BTF3L4,0.6517341040462428
ZFYVE9,0.05491329479768786
CC2D1B,0.0773121387283237
ORC1,0.12319364161849711
PRPF38A,0.3836705202312139
ZCCHC11,0.24783236994219654
GPX7,0.0328757225433526
COA7,0.2976878612716763
ZYG11B,0.11380057803468208
ZYG11A,0.03143063583815029
ECHDC2,0.15534682080924855
SCP2,0.41076589595375723
CPT2,0.1217485549132948
C1orf123,0.4819364161849711
MAGOH,0.7326589595375722
RP5-1024G6.5,0.014812138728323699
LRP8,0.13005780346820808
NDC1,0.28576589595375723
YIPF1,0.21315028901734104
HSPB11,0.8627167630057804
LRRC42,0.49891618497109824
TMEM59,0.7276011560693642
TCEANC2,0.053829479768786125
CYB5RL,0.19291907514450868
MRPL37,0.8403179190751445
SSBP3,0.059248554913294796
ACOT11,0.019869942196531792
TTC4,0.02023121387283237
PARS2,0.03106936416184971
TTC22,0.02926300578034682
DHCR24,0.5426300578034682
RP11-67L3.4,0.03793352601156069
TMEM61,0.036127167630057806
USP24,0.14523121387283236
PLPP3,0.20881502890173412
PRKAA2,0.14414739884393063
OMA1,0.10513005780346821
TACSTD2,0.6831647398843931
MYSM1,0.1119942196531792
JUN,0.6470375722543352
FGGY,0.08778901734104046
HOOK1,0.12716763005780346
CYP2J2,0.026372832369942197
NFIA,0.19436416184971098
TM2D1,0.4429190751445087
RP11-430G17.3,0.030346820809248554
INADL,0.09176300578034682
USP1,0.7846820809248555
DOCK7,0.11885838150289017
ATG4C,0.09934971098265896
FOXD3-AS1,0.13619942196531792
ALG6,0.10946531791907514
ITGB3BP,0.37789017341040465
EFCAB7,0.017702312138728325
PGM1,0.3258670520231214
ROR1,0.20592485549132947
CACHD1,0.03540462427745665
RAVER2,0.0444364161849711
JAK1,0.45664739884393063
AK4,0.40859826589595377
DNAJC6,0.015534682080924855
LEPROT,0.6383670520231214
LEPR,0.02203757225433526
PDE4B,0.007947976878612716
WDR78,0.03901734104046243
MIER1,0.4949421965317919
SLC35D1,0.07586705202312138
SERBP1,0.9920520231213873
GADD45A,0.4707369942196532
GNG12,0.5505780346820809
WLS,0.16365606936416185
DEPDC1,0.4602601156069364
LRRC40,0.1101878612716763
SRSF11,0.8861994219653179
ANKRD13C,0.08273121387283237
HHLA3,0.07044797687861272
CTH,0.024566473988439308
ZRANB2,0.5422687861271677
LRRIQ3,0.04732658959537572
FPGT,0.06647398843930635
CRYZ,0.29696531791907516
TYW3,0.5910404624277457
ACADM,0.398121387283237
RABGGTB,0.5375722543352601
PIGK,0.1940028901734104
ZZZ3,0.21134393063583815
USP33,0.17052023121387283
FAM73A,0.11416184971098266
NEXN-AS1,0.03829479768786127
NEXN,0.4270231213872832
FUBP1,0.404985549132948
DNAJB4,0.3175578034682081
IFI44,0.015173410404624277
TTLL7,0.1958092485549133
RP11-486G15.2,0.11452312138728324
PRKACB,0.057803468208092484
RPF1,0.41401734104046245
GNG5,0.9696531791907514
CTBS,0.16257225433526012
SSX2IP,0.28215317919075145
LPAR3,0.011921965317919074
MCOLN2,0.015895953757225433
MCOLN3,0.1333092485549133
SYDE2,0.08020231213872832
C1orf52,0.45195086705202314
BCL10,0.2041184971098266
RP11-131L23.1,0.04841040462427745
DDAH1,0.25903179190751446
RP4-621F18.2,0.13547687861271676
CYR61,0.8717485549132948
ZNHIT6,0.22145953757225434
ODF2L,0.27059248554913296
RP4-612B15.3,0.019869942196531792
SH3GLB1,0.5805635838150289
SEP15,0.7973265895953757
HS2ST1,0.14450867052023122
LMO4,0.2633670520231214
PKN2,0.3171965317919075
GTF2B,0.1958092485549133
CCBL2,0.16546242774566475
RBMXL1,0.12716763005780346
GBP3,0.013728323699421965
GBP2,0.014450867052023121
LRRC8B,0.08706647398843931
FLJ27354,0.031791907514450865
LRRC8C,0.08778901734104046
RP5-943J3.2,0.014450867052023121
LRRC8D,0.10476878612716763
ZNF326,0.5151734104046243
RP4-665J23.1,0.24602601156069365
ZNF644,0.30852601156069365
CDC7,0.17015895953757226
TGFBR3,0.01300578034682081
BRDT,0.09573699421965318
EPHX4,0.05238439306358381
SETSIP,0.006864161849710983
GLMN,0.12463872832369942
RPAP2,0.1614884393063584
EVI5,0.20267341040462428
FAM69A,0.019869942196531792
MTF2,0.42015895953757226
TMED5,0.37608381502890176
CCDC18,0.1759393063583815
DR1,0.506864161849711
FNBP1L,0.20050578034682082
BCAR3,0.41871387283236994
DNTTIP2,0.44833815028901736
GCLM,0.7489161849710982
ARHGAP29,0.8674132947976878
RP11-148B18.1,0.12861271676300579
ABCD3,0.17810693641618497
F3,0.2586705202312139
SLC44A3,0.0773121387283237
CNN3,0.8616329479768786
RP4-639F20.1,0.08778901734104046
ALG14,0.28648843930635837
TMEM56,0.2709537572254335
PTBP2,0.05635838150289017
SNX7,0.548771676300578
AGL,0.1430635838150289
SLC35A3,0.2796242774566474
MFSD14A,0.2861271676300578
SASS6,0.2221820809248555
TRMT13,0.08959537572254335
DBT,0.06864161849710983
RTCA,0.4761560693641618
CDC14A,0.021315028901734104
EXTL2,0.19869942196531792
RP4-549L20.3,0.03684971098265896
SLC30A7,0.14234104046242774
DPH5,0.28576589595375723
RP11-421L21.3,0.2597543352601156
RNPC3,0.05563583815028902
PRMT6,0.10296242774566473
SLC25A24,0.2236271676300578
RP11-483I13.5,0.02167630057803468
FAM102B,0.025289017341040464
HENMT1,0.28721098265895956
PRPF38B,0.5350433526011561
STXBP3,0.1726878612716763
AKNAD1,0.02745664739884393
GPSM2,0.4866329479768786
CLCC1,0.18533236994219654
WDR47,0.033236994219653176
TAF13,0.26986994219653176
RP5-1065J22.8,0.085621387283237
TMEM167B,0.15643063583815028
KIAA1324,0.04407514450867052
SARS,0.505057803468208
CELSR2,0.03106936416184971
PSRC1,0.30852601156069365
SORT1,0.12391618497109827
PSMA5,0.9317196531791907
ATXN7L2,0.021315028901734104
CYB561D1,0.029624277456647398
AMIGO1,0.01300578034682081
GNAI3,0.4421965317919075
AMPD2,0.13764450867052022
GSTM4,0.20881502890173412
GSTM3,0.5679190751445087
CSF1,0.2984104046242775
AHCYL1,0.6445086705202312
STRIP1,0.09718208092485549
RP4-773N10.4,0.01878612716763006
SLC6A17,0.019508670520231215
KCNC4,0.05346820809248555
RBM15,0.0906791907514451
SLC16A4,0.026372832369942197
RP5-1074L1.4,0.010115606936416185
LAMTOR5,0.9884393063583815
LRIF1,0.6459537572254336
RP11-96K19.5,0.019508670520231215
DRAM2,0.4938583815028902
CEPT1,0.12102601156069365
DENND2D,0.29371387283236994
CHI3L2,0.011921965317919074
WDR77,0.673771676300578
ATP5F1,0.8970375722543352
RAP1A,0.4375
FAM212B,0.0328757225433526
FAM212B-AS1,0.012644508670520232
DDX20,0.09898843930635838
CTTNBP2NL,0.08020231213872832
WNT2B,0.019869942196531792
ST7L,0.2239884393063584
CAPZA1,0.8395953757225434
MOV10,0.05997109826589595
RHOC,0.9411127167630058
PPM1J,0.046242774566473986
FAM19A3,0.011199421965317919
LINC01356,0.011199421965317919
RP3-522D1.1,0.24710982658959538
SLC16A1,0.21856936416184972
SLC16A1-AS1,0.22109826589595374
LRIG2,0.05888728323699422
MAGI3,0.15065028901734104
PHTF1,0.23229768786127167
RSBN1,0.19508670520231214
BCL2L15,0.015173410404624277
AP4B1,0.055274566473988436
DCLRE1B,0.10982658959537572
HIPK1-AS1,0.013728323699421965
HIPK1,0.15354046242774566
TRIM33,0.21062138728323698
BCAS2,0.553106936416185
DENND2C,0.03070809248554913
NRAS,0.34609826589595377
CSDE1,0.7994942196531792
SIKE1,0.49060693641618497
TSPAN2,0.1531791907514451
NGF,0.252528901734104
VANGL1,0.22073699421965318
ATP1A1,0.6152456647398844
CD58,0.217485549132948
IGSF3,0.06141618497109826
PTGFRN,0.10043352601156069
TTF2,0.315028901734104
TRIM45,0.0476878612716763
MAN1A2,0.37572254335260113
GDAP2,0.10513005780346821
WDR3,0.2630057803468208
WARS2,0.1199421965317919
RP11-418J17.1,0.06864161849710983
ZNF697,0.011560693641618497
PHGDH,0.4425578034682081
NOTCH2,0.10223988439306358
SEC22B,0.368135838150289
AC253572.1,0.012644508670520232
LINC00623,0.016618497109826588
FAM72B,0.03648843930635838
SRGAP2C,0.157514450867052
RP11-344P13.6,0.05057803468208093
FAM72C,0.1593208092485549
RP11-14N7.2,0.854407514450867
NBPF15,0.04588150289017341
SRGAP2B,0.1976156069364162
FAM72D,0.1510115606936416
CH17-373J23.1,0.06828034682080925
NBPF20,0.040823699421965315
GPR89A,0.12644508670520233
RNF115,0.8395953757225434
POLR3C,0.3927023121387283
NUDT17,0.1101878612716763
PIAS3,0.2543352601156069
ITGA10,0.01300578034682081
PEX11B,0.20050578034682082
RBM8A,1.004335260115607
RP11-315I20.1,0.026372832369942197
LIX1L,0.4703757225433526
ANKRD34A,0.03143063583815029
POLR3GL,0.4667630057803468
TXNIP,0.009031791907514452
NBPF10,0.010115606936416185
NOTCH2NL,0.013728323699421965
CH17-353B19.1,0.014089595375722543
NBPF12,0.020953757225433526
PRKAB2,0.1972543352601156
RP11-337C18.8,0.11127167630057803
CHD1L,0.5289017341040463
BCL9,0.09754335260115607
ACP6,0.335621387283237
GPR89B,0.040823699421965315
NBPF11,0.04732658959537572
LINC01138,0.06647398843930635
RP11-495P10.1,0.015173410404624277
AC245100.1,0.07406069364161849
NBPF14,0.10043352601156069
PDE4DIP,0.27890173410404623
NBPF9,0.046242774566473986
CH17-189H20.1,0.28540462427745666
NBPF19,0.05888728323699422
LINC00869,0.13583815028901733
HIST2H2BF,0.033236994219653176
HIST2H4A,0.019508670520231215
HIST2H2BE,0.19436416184971098
RP11-196G18.24,0.05997109826589595
RP11-196G18.23,0.1347543352601156
HIST2H2AC,0.18533236994219654
BOLA1,0.680635838150289
SV2A,0.017341040462427744
SF3B4,0.8251445086705202
MTMR11,0.06791907514450866
OTUD7B,0.256864161849711
VPS45,0.17413294797687862
PLEKHO1,0.1994219653179191
ANP32E,0.9808526011560693
APH1A,0.891257225433526
C1orf54,0.010476878612716763
MRPS21,1.006864161849711
PRPF3,0.3255057803468208
RPRD2,0.2532514450867052
TARS2,0.2402456647398844
ECM1,0.025289017341040464
FALEC,0.03540462427745665
ADAMTSL4,0.07984104046242775
MCL1,0.7835982658959537
ENSA,1.0025289017341041
GOLPH3L,0.1268063583815029
CTSK,0.01625722543352601
ARNT,0.18713872832369943
SETDB1,0.20520231213872833
CERS2,0.9067919075144508
ANXA9,0.020953757225433526
FAM63A,0.03504335260115607
PRUNE,0.16329479768786126
C1orf56,0.40173410404624277
CDC42SE1,0.4328034682080925
MLLT11,0.10079479768786127
GABPB2,0.1430635838150289
SEMA6C,0.010476878612716763
SCNM1,0.5794797687861272
LYSMD1,0.018063583815028903
VPS72,0.6040462427745664
PIP5K1A,0.45122832369942195
PSMD4,0.9848265895953757
RP11-126K1.2,0.1531791907514451
ZNF687,0.1268063583815029
PI4KB,0.4111271676300578
RFX5,0.33923410404624277
RP11-126K1.6,0.13836705202312138
SELENBP1,0.0050578034682080926
PSMB4,0.9725433526011561
POGZ,0.3999277456647399
CGN,0.07803468208092486
TUFT1,0.279985549132948
SNX27,0.46170520231213874
RP11-98D18.15,0.022760115606936415
MRPL9,0.9826589595375722
OAZ3,0.1315028901734104
TDRKH,0.18063583815028902
RP11-98D18.9,0.037210982658959536
C2CD4D,0.021315028901734104
AL450992.2,0.015534682080924855
THEM4,0.4461705202312139
S100A10,1.0126445086705202
S100A11,1.0122832369942196
TCHH,0.04335260115606936
FLG-AS1,0.02565028901734104
RP11-107M16.2,0.022398843930635837
CRCT1,0.019508670520231215
IVL,0.013367052023121388
S100A9,0.049132947976878616
S100A6,1.0130057803468209
S100A5,0.013367052023121388
S100A4,0.7304913294797688
S100A3,0.2915462427745665
S100A2,0.8283959537572254
S100A16,1.009393063583815
S100A14,0.17196531791907516
S100A13,1.005057803468208
RP1-178F15.4,0.05491329479768786
CHTOP,0.7980491329479769
SNAPIN,0.932442196531792
ILF2,0.9779624277456648
INTS3,0.2940751445086705
SLC27A3,0.07406069364161849
GATAD2B,0.20050578034682082
DENND4B,0.22760115606936415
CRTC2,0.27854046242774566
SLC39A1,0.9776011560693642
RP11-422P24.12,0.08453757225433527
