,perc_cells_expressed
AC019129.1,0.003526448362720403
AC019129.2,0.007556675062972292
AC019181.3,0.025692695214105794
AC020571.3,0.008564231738035265
AC020983.5,0.0015113350125944584
AC021016.7,0.02468513853904282
AC021066.1,0.0015113350125944584
AC021451.1,0.04987405541561713
AC022007.5,0.0015113350125944584
AC022182.2,0.005037783375314861
AC022210.2,0.2740554156171285
AC022819.3,0.004030226700251889
AC024082.4,0.004534005037783375
AC024560.3,0.008564231738035265
AC025171.1,0.003526448362720403
AC025335.1,0.008564231738035265
AC025750.5,0.008564231738035265
AC025750.7,0.006045340050377834
AC026271.5,0.009571788413098237
AC026803.1,0.007556675062972292
AC027612.1,0.0020151133501259445
AC027612.6,0.003022670025188917
AC034243.1,0.003022670025188917
AC046143.3,0.022670025188916875
AC055736.1,0.003022670025188917
AC058791.1,0.01309823677581864
AC062029.1,0.0025188916876574307
AC067945.3,0.0015113350125944584
AC068039.4,0.01309823677581864
AC068137.1,0.004030226700251889
AC068137.13,0.011083123425692695
AC068282.3,0.007556675062972292
AC068522.4,0.014105793450881612
AC068657.2,0.0020151133501259445
AC068831.16,0.0020151133501259445
AC068831.6,0.0020151133501259445
AC069154.4,0.14256926952141058
AC072062.1,0.0020151133501259445
AC073043.1,0.003526448362720403
AC073052.1,0.0055415617128463475
AC073063.10,0.00906801007556675
AC073072.7,0.0020151133501259445
AC073283.7,0.003022670025188917
AC073325.2,0.0025188916876574307
AC073465.1,0.005037783375314861
AC073465.3,0.0020151133501259445
AC073551.1,0.004030226700251889
AC073641.2,0.0020151133501259445
AC073657.1,0.0025188916876574307
AC073900.4,0.003526448362720403
AC074008.1,0.009571788413098237
AC074117.10,0.01309823677581864
AC074117.13,0.0025188916876574307
AC074121.4,0.003022670025188917
AC074183.3,0.0020151133501259445
AC074212.5,0.01057934508816121
AC074212.6,0.0015113350125944584
AC074286.1,0.003022670025188917
AC074290.1,0.003022670025188917
AC074338.4,0.0025188916876574307
AC078883.4,0.007556675062972292
AC078899.1,0.0020151133501259445
AC079250.1,0.004534005037783375
AC079354.3,0.0020151133501259445
AC079354.5,0.0025188916876574307
AC079767.3,0.020151133501259445
AC079768.1,0.0020151133501259445
AC079776.2,0.0015113350125944584
AC079776.4,0.0020151133501259445
AC079779.4,0.005037783375314861
AC079807.3,0.011586901763224182
AC079834.1,0.007052896725440806
AC079922.2,0.015617128463476071
AC079922.3,0.005037783375314861
AC079949.1,0.0015113350125944584
AC083843.1,0.008060453400503778
AC083843.4,0.0015113350125944584
AC083863.5,0.0015113350125944584
AC084117.3,0.003022670025188917
AC084219.4,0.0020151133501259445
AC084357.1,0.003526448362720403
AC084809.2,0.003526448362720403
AC084809.3,0.0020151133501259445
AC087163.2,0.0020151133501259445
AC087430.1,0.0020151133501259445
AC087499.5,0.01712846347607053
AC087650.1,0.0020151133501259445
AC090286.2,0.003526448362720403
AC090453.1,0.004534005037783375
AC090587.2,0.015617128463476071
AC090602.2,0.00654911838790932
AC090617.1,0.0025188916876574307
AC090673.1,0.20151133501259447
AC091492.2,0.0025188916876574307
AC091493.1,0.0020151133501259445
AC091633.2,0.04231738035264484
AC091729.9,0.01309823677581864
AC092066.1,0.03828715365239295
AC092106.1,0.0020151133501259445
AC092106.2,0.003022670025188917
AC092155.1,0.006045340050377834
AC092171.4,0.003526448362720403
AC092569.2,0.023173803526448364
AC092610.12,0.015113350125944584
AC092620.2,0.03425692695214106
AC092641.2,0.003022670025188917
AC092664.1,0.0020151133501259445
AC092670.1,0.03677581863979849
AC092798.2,0.007556675062972292
AC092835.2,0.0015113350125944584
AC092933.3,0.013602015113350126
AC093106.4,0.0025188916876574307
AC093106.5,0.014609571788413099
AC093106.6,0.010075566750629723
AC093107.7,0.006045340050377834
AC093142.2,0.012594458438287154
AC093323.3,0.011083123425692695
AC093388.3,0.0015113350125944584
AC093495.4,0.0020151133501259445
AC093616.4,0.0015113350125944584
AC093642.5,0.036272040302267
AC093673.5,0.03324937027707808
AC093698.1,0.014105793450881612
AC093698.2,0.0055415617128463475
AC093818.1,0.005037783375314861
AC093850.1,0.005037783375314861
AC096649.1,0.00654911838790932
AC096664.1,0.031234256926952142
AC096772.6,0.010075566750629723
AC097523.1,0.009571788413098237
AC097635.5,0.003022670025188917
AC097639.8,0.015617128463476071
AC097711.1,0.0015113350125944584
AC097713.5,0.02216624685138539
AC098591.1,0.00906801007556675
AC098614.1,0.003022670025188917
AC098614.2,0.017632241813602016
AC098828.3,0.00906801007556675
AC099535.4,0.003022670025188917
AC099850.1,0.0020151133501259445
AC100830.3,0.003526448362720403
AC104076.2,0.0181360201511335
AC104297.1,0.003022670025188917
AC104306.1,0.00906801007556675
AC104308.2,0.003022670025188917
AC104532.4,0.003022670025188917
AC104634.3,0.007556675062972292
AC104651.2,0.007052896725440806
AC104667.3,0.009571788413098237
AC104820.2,0.004534005037783375
AC104841.1,0.010075566750629723
AC104843.3,0.01057934508816121
AC105342.1,0.004030226700251889
AC105399.2,0.0906801007556675
AC105402.2,0.027204030226700253
AC105760.2,0.0020151133501259445
AC107081.5,0.006045340050377834
AC107983.4,0.006045340050377834
AC108059.1,0.010075566750629723
AC108142.1,0.03828715365239295
AC108463.2,0.0020151133501259445
AC109638.1,0.008060453400503778
AC109829.1,0.0020151133501259445
AC110056.1,0.020151133501259445
AC110615.1,0.007052896725440806
AC111155.1,0.011586901763224182
AC112721.1,0.0015113350125944584
AC112721.2,0.0015113350125944584
AC113189.5,0.010075566750629723
AC113617.1,0.003526448362720403
AC113618.2,0.0015113350125944584
AC114271.2,0.011586901763224182
AC124789.1,0.0327455919395466
AC127904.2,0.03526448362720403
AC130469.1,0.0020151133501259445
AC133528.2,0.003022670025188917
AC133785.1,0.004534005037783375
AC133965.1,0.011083123425692695
AC137932.4,0.0020151133501259445
AC137932.6,0.004534005037783375
AC139100.4,0.005037783375314861
AC140076.1,0.0025188916876574307
AC141586.5,0.014105793450881612
AC142472.6,0.0020151133501259445
AC142528.1,0.005037783375314861
AC144530.1,0.01712846347607053
AC144573.1,0.0015113350125944584
AC144652.1,0.01057934508816121
AC145110.1,0.0015113350125944584
AC145343.2,0.0015113350125944584
AC240274.1,0.012594458438287154
AC243756.1,0.0025188916876574307
AC253572.1,0.007556675062972292
ACA64,0.005037783375314861
ACAA1,0.14811083123425692
ACAA2,0.07103274559193955
ACACA,0.1712846347607053
ACACB,0.02065491183879093
ACAD10,0.040806045340050376
ACAD8,0.05894206549118388
ACAD9,0.10881612090680101
ACADM,0.08463476070528968
ACADS,0.0020151133501259445
ACADSB,0.013602015113350126
ACADVL,0.40604534005037785
ACAN,0.01057934508816121
ACAP1,0.012090680100755667
ACAP2,0.14055415617128464
ACAP3,0.13753148614609573
ACAT1,0.3319899244332494
ACAT2,0.44836272040302266
ACBD3,0.383375314861461
ACBD4,0.008060453400503778
ACBD5,0.07607052896725441
ACBD6,0.14256926952141058
ACCS,0.00654911838790932
ACD,0.12997481108312342
ACER3,0.2680100755667506
ACIN1,0.5551637279596977
ACKR1,0.0015113350125944584
ACKR2,0.004030226700251889
ACKR3,0.06649874055415617
ACLY,0.4947103274559194
ACO1,0.2035264483627204
ACO2,0.16272040302267002
ACOT1,0.0020151133501259445
ACOT11,0.04987405541561713
ACOT13,0.09672544080604534
ACOT2,0.016120906801007556
ACOT4,0.0020151133501259445
ACOT7,0.2508816120906801
ACOT8,0.07304785894206549
ACOT9,0.23828715365239295
ACOX1,0.10831234256926953
ACOX2,0.0025188916876574307
ACOX3,0.03425692695214106
ACOXL,0.003022670025188917
ACP1,0.2740554156171285
ACP2,0.09269521410579346
ACP5,0.013602015113350126
ACP6,0.01964735516372796
ACPP,0.003526448362720403
ACRC,0.003526448362720403
ACSBG1,0.004534005037783375
ACSF2,0.06700251889168765
ACSF3,0.039798488664987405
ACSL1,0.11435768261964735
ACSL3,0.7370277078085642
ACSL4,0.4589420654911839
ACSL6,0.0025188916876574307
ACSS1,0.00906801007556675
ACSS2,0.1340050377833753
ACTA2,0.030226700251889168
ACTB,1.035264483627204
ACTBP12,0.003526448362720403
ACTBP2,0.007556675062972292
ACTBP9,0.0025188916876574307
ACTG1,1.03727959697733
ACTG1P17,0.006045340050377834
ACTG1P20,0.0015113350125944584
ACTG1P9,0.004030226700251889
ACTL10,0.01309823677581864
ACTL6A,0.29269521410579347
ACTN1,1.0302267002518892
ACTN1-AS1,0.003022670025188917
ACTN4,1.035264483627204
ACTR10,0.19093198992443325
ACTR1A,0.383375314861461
ACTR1B,0.21964735516372796
ACTR2,0.6060453400503778
ACTR3,0.6680100755667506
ACTR3B,0.02115869017632242
ACTR3P2,0.0015113350125944584
ACTR5,0.04685138539042821
ACTR6,0.055415617128463476
ACTR8,0.04685138539042821
ACTRT3,0.0181360201511335
ACVR1,0.11083123425692695
ACVR1B,0.12846347607052896
ACVR1C,0.00906801007556675
ACVR2A,0.029722921914357683
ACVR2B,0.015113350125944584
ACY1,0.003022670025188917
ACYP1,0.06297229219143577
ACYP2,0.0619647355163728
AD000092.3,0.038790931989924435
ADA,0.042821158690176324
ADAL,0.09420654911838791
ADAM10,0.43929471032745593
ADAM12,0.07909319899244333
ADAM15,0.3732997481108312
ADAM17,0.18287153652392948
ADAM19,0.7642317380352645
ADAM32,0.003022670025188917
ADAM8,0.19496221662468513
ADAM9,0.4110831234256927
ADAMTS1,0.10478589420654912
ADAMTS12,0.07607052896725441
ADAMTS14,0.0055415617128463475
ADAMTS15,0.016120906801007556
ADAMTS3,0.0015113350125944584
ADAMTS4,0.008564231738035265
ADAMTS6,0.31738035264483627
ADAMTS7,0.04987405541561713
ADAMTS7P4,0.0020151133501259445
ADAMTS9,0.0025188916876574307
ADAMTS9-AS2,0.01712846347607053
ADAMTSL1,0.0020151133501259445
ADAMTSL4,0.008060453400503778
ADAMTSL4-AS1,0.0025188916876574307
ADAMTSL5,0.05138539042821159
ADAP1,0.012090680100755667
ADAR,0.18287153652392948
ADARB1,0.07304785894206549
ADAT1,0.07959697732997481
ADAT2,0.03173803526448363
ADCK1,0.01712846347607053
ADCK2,0.08564231738035265
ADCK3,0.019143576826196475
ADCK4,0.038790931989924435
ADCK5,0.05037783375314862
ADCY1,0.004030226700251889
ADCY10P1,0.004030226700251889
ADCY3,0.14105793450881612
ADCY6,0.05743073047858942
ADCY7,0.01057934508816121
ADCY9,0.07405541561712846
ADD1,0.37984886649874056
ADD2,0.062468513853904284
ADD3,0.18488664987405543
ADGRA2,0.003022670025188917
ADGRA3,0.15869017632241814
ADGRB2,0.003526448362720403
ADGRD2,0.0015113350125944584
ADGRE2,0.07506297229219143
ADGRE5,0.12947103274559194
ADGRF1,0.043828715365239294
ADGRF4,0.05138539042821159
ADGRG1,0.36221662468513854
ADGRG2,0.0020151133501259445
ADGRG6,0.13148614609571788
ADGRL1,0.01964735516372796
ADGRL2,0.05994962216624685
ADH5,0.3249370277078086
ADH6,0.010075566750629723
ADHFE1,0.0025188916876574307
ADI1,0.2478589420654912
ADIPOR1,0.327455919395466
ADIPOR2,0.23929471032745592
ADIRF,0.472544080604534
ADIRF-AS1,0.02871536523929471
ADK,0.38992443324937026
ADM,0.04130982367758186
ADM2,0.02367758186397985
ADM5,0.004030226700251889
ADNP,0.1531486146095718
ADNP-AS1,0.010075566750629723
ADNP2,0.22015113350125945
ADO,0.08211586901763224
ADORA1,0.004534005037783375
ADORA2B,0.07607052896725441
ADPGK,0.1596977329974811
ADPRH,0.003526448362720403
ADPRHL1,0.004534005037783375
ADPRHL2,0.12292191435768261
ADPRM,0.021662468513853905
ADRA1D,0.04181360201511335
ADRB1,0.0020151133501259445
ADRB2,0.08564231738035265
ADRBK1,0.127455919395466
ADRBK2,0.0947103274559194
ADRM1,0.6322418136020151
ADSL,0.14408060453400504
ADSS,0.25894206549118387
ADSSL1,0.004534005037783375
ADTRP,0.0801007556675063
AEBP1,0.03224181360201511
AEBP2,0.12443324937027708
AEN,0.2
AES,0.6357682619647356
AF001548.5,0.01057934508816121
AF127577.10,0.003526448362720403
AF127936.7,0.0015113350125944584
AF127936.9,0.003022670025188917
AF129408.17,0.0025188916876574307
AF131215.3,0.00654911838790932
AF131215.4,0.0025188916876574307
AF131215.9,0.0181360201511335
AFAP1,0.18287153652392948
AFAP1L1,0.09370277078085643
AFAP1L2,0.17531486146095718
AFF1,0.07858942065491184
AFF4,0.28664987405541564
AFG3L1P,0.040806045340050376
AFG3L2,0.27204030226700254
AFG3L2P1,0.0025188916876574307
AFMID,0.055415617128463476
AFP,0.003022670025188917
AFTPH,0.2730478589420655
AGA,0.04685138539042821
AGAP1,0.11586901763224182
AGAP2,0.019143576826196475
AGAP2-AS1,0.12040302267002519
AGAP3,0.3632241813602015
AGAP6,0.00906801007556675
AGBL3,0.003022670025188917
AGBL5,0.044836272040302265
AGER,0.005037783375314861
AGFG1,0.3415617128463476
AGFG2,0.016120906801007556
AGGF1,0.15113350125944586
AGK,0.08614609571788413
AGL,0.06801007556675064
AGMAT,0.03677581863979849
AGO1,0.1128463476070529
AGO2,0.4256926952141058
AGO3,0.15717884130982368
AGO4,0.027204030226700253
AGPAT1,0.20100755667506298
AGPAT2,0.17884130982367757
AGPAT3,0.05642317380352645
AGPAT4,0.0473551637279597
AGPAT4-IT1,0.027204030226700253
AGPAT5,0.16473551637279596
AGPAT6,0.24231738035264483
AGPAT9,0.012090680100755667
AGPS,0.22267002518891688
AGR2,0.01662468513853904
AGRN,0.14458438287153652
AGTPBP1,0.054408060453400506
AGTRAP,0.26045340050377835
AHCTF1,0.09571788413098237
AHCY,0.2760705289672544
AHCYL1,0.6826196473551638
AHCYL2,0.0327455919395466
AHDC1,0.23375314861460958
AHI1,0.11133501259445844
AHNAK,0.9712846347607053
AHNAK2,0.44836272040302266
AHR,0.10377833753148615
AHSA1,0.36574307304785897
AHSA2,0.05138539042821159
AIDA,0.04534005037783375
AIF1L,0.03224181360201511
AIFM1,0.10226700251889169
AIFM2,0.06851385390428212
AIG1,0.1672544080604534
AIM1,0.4025188916876574
AIM1L,0.03425692695214106
AIMP1,0.26700251889168763
AIMP2,0.1778337531486146
AIP,0.15113350125944586
AJAP1,0.2181360201511335
AJUBA,0.4513853904282116
AK1,0.07959697732997481
AK2,0.34760705289672544
AK3,0.18740554156171285
AK4,0.044836272040302265
AK9,0.0020151133501259445
AKAP1,0.2982367758186398
AKAP10,0.09219143576826197
AKAP11,0.15012594458438286
AKAP12,0.454911838790932
AKAP13,0.3123425692695214
AKAP17A,0.11385390428211586
AKAP2,0.0020151133501259445
AKAP5,0.003526448362720403
AKAP6,0.0015113350125944584
AKAP7,0.018639798488664986
AKAP8,0.11032745591939547
AKAP8L,0.08816120906801007
AKAP9,0.4292191435768262
AKIP1,0.14609571788413098
AKIRIN1,0.38438287153652395
AKIRIN1P2,0.0015113350125944584
AKIRIN2,0.16221662468513853
AKNA,0.02871536523929471
AKNAD1,0.010075566750629723
AKR1A1,0.2256926952141058
AKR1B1,0.27909319899244334
AKR1B10,0.004534005037783375
AKR1C1,0.04433249370277078
AKR1C2,0.01662468513853904
AKR1C3,0.03677581863979849
AKR7A2,0.2287153652392947
AKT1,0.6040302267002519
AKT1S1,0.2403022670025189
AKT2,0.33753148614609574
AKT3,0.1929471032745592
AKT3-IT1,0.004030226700251889
AKTIP,0.04433249370277078
AL021326.1,0.0025188916876574307
AL021807.1,0.0015113350125944584
AL022237.3,0.014609571788413099
AL031587.1,0.021662468513853905
AL035610.2,0.0015113350125944584
AL049794.1,0.0020151133501259445
AL121748.1,0.003022670025188917
AL132709.8,0.0055415617128463475
AL132988.1,0.008060453400503778
AL133243.1,0.0020151133501259445
AL133243.2,0.05037783375314862
AL133243.4,0.0015113350125944584
AL133245.2,0.0055415617128463475
AL136380.1,0.005037783375314861
AL159997.1,0.003526448362720403
AL160471.6,0.004030226700251889
AL353147.1,0.004534005037783375
AL353644.10,0.26448362720403024
AL354828.1,0.0020151133501259445
AL355537.1,0.003526448362720403
AL356585.3,0.005037783375314861
AL357514.1,0.0015113350125944584
AL358852.1,0.0025188916876574307
AL365181.2,0.005037783375314861
AL365202.1,0.0020151133501259445
AL390877.1,0.0020151133501259445
AL442127.1,0.0020151133501259445
AL512506.1,0.00654911838790932
AL513523.2,0.00654911838790932
AL590762.11,0.003022670025188917
AL590762.6,0.05491183879093199
AL592183.1,0.0015113350125944584
ALAD,0.05340050377833753
ALAS1,0.14609571788413098
ALCAM,0.5178841309823677
ALDH16A1,0.1017632241813602
ALDH18A1,0.13148614609571788
ALDH1A3,0.0801007556675063
ALDH1B1,0.12493702770780857
ALDH1L1,0.0025188916876574307
ALDH1L2,0.18085642317380352
ALDH2,0.0020151133501259445
ALDH3A1,0.007052896725440806
ALDH3A2,0.19798488664987404
ALDH3B1,0.029219143576826197
