,perc_cells_expressed
MAN1A2,0.30897261310334395
GDAP2,0.07308216068996823
WDR3,0.18656377666817975
WARS2,0.0791345135421395
RP11-418J17.1,0.017551823271296715
PHGDH,0.32788621576637916
NOTCH2,0.1095475866243002
SEC22B,0.22060826146164322
AC253572.1,0.013012558632168256
FAM72B,0.01270994098955969
SRGAP2C,0.06112876380692994
RP11-344P13.6,0.010288999848691178
FAM72C,0.03419579361476774
RP11-14N7.2,0.6998032985323044
NBPF15,0.010894235133908307
SRGAP2B,0.07308216068996823
FAM72D,0.04312301407172038
NBPF20,0.023301558480859436
GPR89A,0.0564381903464972
RNF115,0.49251021334543804
POLR3C,0.17597215917688
NUDT17,0.05401724920562869
PIAS3,0.11529732183386292
ITGA10,0.016492661522166743
PEX11B,0.16583446814949312
RBM8A,0.969435618096535
RP11-315I20.1,0.025873808443032227
LIX1L,0.24133756998032985
POLR3GL,0.2608564079285822
TXNIP,0.009835073384778332
NOTCH2NL,0.019518837948252384
NBPF12,0.011802088061733999
PRKAB2,0.06597064608866697
RP11-337C18.8,0.02541988197911938
CHD1L,0.31290664245725525
BCL9,0.03374186715085489
ACP6,0.11847480708125284
NBPF11,0.012407323346951127
LINC01138,0.017551823271296715
NBPF14,0.07520048418822817
PDE4DIP,0.05144499924345589
NBPF9,0.03480102889998487
CH17-189H20.1,0.058102587380844305
NBPF19,0.02829474958390074
LINC00869,0.04070207293085187
HIST2H2BF,0.0252685731578151
HIST2H2BE,0.07429263126040248
RP11-196G18.24,0.029051293690422152
RP11-196G18.23,0.0656680284460584
HIST2H2AC,0.11635648358299289
BOLA1,0.4743531547889242
SF3B4,0.7181116659101225
MTMR11,0.06112876380692994
OTUD7B,0.09244968981691633
VPS45,0.11771826297473142
PLEKHO1,0.07399001361779392
ANP32E,0.7103949160236042
APH1A,0.6420033287940687
MRPS21,0.9624754123165381
PRPF3,0.22681192313511878
RPRD2,0.11499470419125435
TARS2,0.09910727795430474
ECM1,0.02315024965955515
ADAMTSL4,0.01785444091390528
MCL1,0.499470419125435
ENSA,0.8999848691178696
GOLPH3L,0.11590255711908004
HORMAD1,0.13965804206385232
CTSS,0.05946436677258284
ARNT,0.09335754274474202
SETDB1,0.08624602814344076
CERS2,0.6506279316084128
ANXA9,0.028446058405205022
FAM63A,0.01921622030564382
PRUNE,0.06052352852171282
C1orf56,0.3389317597215918
CDC42SE1,0.41322439098199426
MLLT11,0.76395823876532
GABPB2,0.05341201392041156
SCNM1,0.36177939173853835
LYSMD1,0.029353911333030714
VPS72,0.4319866848237252
PIP5K1A,0.19760932062339234
PSMD4,0.9299440157361174
RP11-126K1.2,0.07308216068996823
ZNF687,0.05885913148736571
PI4KB,0.20517476168860643
RFX5,0.15055227719776063
RP11-126K1.6,0.02814344076259646
SELENBP1,0.08443032228778938
PSMB4,0.7940686942048721
POGZ,0.18913602663035256
CGN,0.015887426236949616
TUFT1,0.09214707217430776
SNX27,0.28748676047813587
MRPL9,0.8610985020426691
OAZ3,0.05704342563171433
TDRKH,0.0488727492812831
RP11-98D18.9,0.014525646845211076
THEM4,0.30518989257073686
S100A10,1.0161900438795581
S100A11,1.015584808594341
RP11-107M16.2,0.01104554395521259
CRCT1,0.021939779089120894
S100A9,0.014979573309123922
S100A6,1.0161900438795581
S100A5,0.01785444091390528
S100A4,1.0158874262369497
S100A3,0.703283401422303
S100A2,0.41564533212286275
S100A16,1.0068088969586928
S100A14,0.14782871841428355
S100A13,0.9261612952035103
S100A1,0.010742926312604024
CHTOP,0.6610682402784083
SNAPIN,0.7585111211983658
ILF2,0.9108791042517779
INTS3,0.12709940989559693
GATAD2B,0.10969889544560447
DENND4B,0.11317899833560296
CRTC2,0.12089574822212135
SLC39A1,0.8126796792252988
RP11-422P24.12,0.020577999697382356
CREB3L4,0.07943713118474807
JTB,1.0105916174912997
RAB13,0.9110304130730822
TPM3,0.9599031623543652
C1orf43,0.9757905885913148
UBAP2L,0.34498411257376305
HAX1,0.8906037221970041
ATP8B2,0.035254955363897715
IL6R,0.03661673475563625
UBE2Q1,0.24754123165380543
ADAR,0.3949160236041761
PMVK,0.7940686942048721
PBXIP1,0.04282039642911182
PYGO2,0.07731880768648812
RP11-307C12.12,0.055832955061280075
SHC1,0.699046754425783
CKS1B,1.0108942351339083
FLAD1,0.5091541836889091
ZBTB7B,0.12165229232864276
RP11-307C12.11,0.023906793766076562
ADAM15,0.3142684218489938
EFNA4,0.13844757149341808
EFNA3,0.047813587532153125
EFNA1,0.10334392495082463
SLC50A1,0.26932970192162203
DPM3,0.5551520653654108
KRTCAP2,0.5068845513693448
TRIM46,0.014374338023906794
MUC1,0.029959146618247844
THBS3,0.026932970192162203
MTX1,0.770918444545317
GBA,0.1911030413073082
FAM189B,0.32637312755333636
SCAMP3,0.5474353154788925
CLK2,0.0370706612195491
HCN3,0.026327734906945077
FDPS,0.8220608261461643
RUSC1-AS1,0.018459676199122407
RUSC1,0.5027992131941292
ASH1L,0.300953245574217
ASH1L-AS1,0.08533817521561507
MSTO1,0.2248449084581631
YY1AP1,0.23437736420033287
DAP3,0.667877137237101
GON4L,0.27750037827205326
RIT1,0.23180511423816008
KIAA0907,0.3067029807837797
ARHGEF2,0.12528370403994554
RP11-336K24.12,0.010288999848691178
SSR2,0.9703434710243607
UBQLN4,0.19655015887426236
LAMTOR2,0.9307005598426388
RAB25,0.03434710243607202
MEX3A,0.032380087759116355
LMNA,0.9966712059313058
SLC25A44,0.14510515963080647
PMF1,0.7674383416553185
PAQR6,0.017703132092601
SMG5,0.10334392495082463
TMEM79,0.041004690573460435
GLMP,0.29202602511726433
CCT3,0.9915267060069602
TSACC,0.08473293993039795
C1orf61,0.11696171886821001
RP11-98G7.1,0.02239370555303374
MEF2D,0.11771826297473142
IQGAP3,0.04478741110606748
APOA1BP,0.9568769859282796
GPATCH4,0.8666969284309275
RP11-284F21.11,0.011802088061733999
RP11-284F21.9,0.05341201392041156
RP11-284F21.10,0.06460886669692843
NES,0.04160992585867756
CRABP2,0.19095173248600394
ISG20L2,0.3209260099863822
RRNAD1,0.17249205628688152
MRPL24,0.879255560599183
HDGF,0.7694053563322741
